Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS
"(-inf, 16.50)",192,0.15458937198067632,148,44,0.22916666666666666,-0.3507365419550412,0.021234329353298137,0.002640769278258631
"[16.50, 53.50)",537,0.4323671497584541,414,123,0.22905027932960895,-0.35007756334799867,0.05915510955855694,0.0073568596402770955
"[53.50, 64.50)",67,0.05394524959742351,59,8,0.11940298507462686,0.43433672042498817,0.008790791891394088,0.0010902923060274053
"[64.50, 106.50)",226,0.1819645732689211,200,26,0.11504424778761062,0.47646164672565927,0.03516846048927695,0.0043549416338856395
"[106.50, 161.50)",119,0.09581320450885668,113,6,0.05042016806722689,1.37186916768339,0.11266096156157206,0.013072766974827912
"[161.50, inf)",101,0.08132045088566828,93,8,0.07920792079207921,0.8893987696725247,0.0474456108691953,0.005742645981175267
Special,0,0.0,0,0,0.0,0.0,0.0,0.0
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0
,1242,1.0,1027,215,0.17310789049919484,,0.2844552637232935,0.034258275814451955
