Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS
"(-inf, 0.42)",249,0.20048309178743962,222,27,0.10843373493975904,0.5430813340670548,0.04919349544926592,0.006074716308936905
"[0.42, 0.58)",282,0.22705314009661837,248,34,0.12056737588652482,0.42330903974792555,0.03527878874772457,0.004377215652849029
"[0.58, 0.84)",343,0.27616747181964574,293,50,0.1457725947521866,0.2043904217880259,0.010779314153762652,0.001345073789304145
"[0.84, 1.05)",139,0.11191626409017713,112,27,0.19424460431654678,-0.14109717651012987,0.002331756966941259,0.00029122808221428414
"[1.05, 1.84)",162,0.13043478260869565,115,47,0.29012345679012347,-0.6689746551477039,0.07133144304158666,0.008753799511390114
"[1.84, inf)",67,0.05394524959742351,37,30,0.44776119402985076,-1.3540386508188262,0.14015331792515692,0.01629262763298087
Special,0,0.0,0,0,0.0,0.0,0.0,0.0
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0
,1242,1.0,1027,215,0.17310789049919484,,0.309068116284438,0.03713466097767534
