Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS
"(-inf, 0.12)",905,0.7286634460547504,757,148,0.16353591160220995,0.06839179787243843,0.0033324759552979424,0.00041647832876032416
"[0.12, 0.21)",124,0.0998389694041868,108,16,0.12903225806451613,0.3457833230835432,0.010630090790929058,0.0013221808880221637
"[0.21, inf)",213,0.17149758454106281,162,51,0.23943661971830985,-0.407988479292837,0.032422154598634165,0.00402489277711561
Special,0,0.0,0,0,0.0,0.0,0.0,0.0
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0
,1242,1.0,1027,215,0.17310789049919484,,0.046384721344861164,0.005763551993898098
