Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS
"(-inf, 2693.58)",921,0.7415458937198067,763,158,0.17155266015200868,0.010903816456594884,8.78507709349068e-05,1.0981291966871871e-05
"[2693.58, 4503.12)",66,0.05314009661835749,61,5,0.07575757575757576,0.9376767699383155,0.033888094128791284,0.004087342483490844
"[4503.12, 19698.86)",191,0.1537842190016103,163,28,0.14659685863874344,0.19778650883066318,0.005633383999619754,0.0007030274528920947
"[19698.86, inf)",64,0.05152979066022544,40,24,0.375,-1.0529335580349048,0.07652669884895791,0.009147076775701774
Special,0,0.0,0,0,0.0,0.0,0.0,0.0
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0
,1242,1.0,1027,215,0.17310789049919484,,0.11613602774830385,0.013948428004051584
