Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS
"(-inf, 0.01)",831,0.6690821256038647,696,135,0.1624548736462094,0.0763157000950947,0.0038001454792489712,0.0004749029456803666
"[0.01, 0.51)",63,0.050724637681159424,47,16,0.25396825396825395,-0.48620030233061806,0.013931701333057765,0.0017245101367309897
"[0.51, 0.76)",63,0.050724637681159424,44,19,0.30158730158730157,-0.7240085270490746,0.03296328308880844,0.004032710197035459
"[0.76, 1.02)",94,0.07568438003220612,77,17,0.18085106382978725,-0.05316710400342761,0.0002176719821521186,2.720579352237843e-05
"[1.02, inf)",191,0.1537842190016103,163,28,0.14659685863874344,0.19778650883066318,0.005633383999619754,0.0007030274528920947
Special,0,0.0,0,0,0.0,0.0,0.0,0.0
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0
,1242,1.0,1027,215,0.17310789049919484,,0.05654618588288705,0.006962356525861289
