Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS
"(-inf, 0.07)",831,0.6690821256038647,696,135,0.1624548736462094,0.0763157000950947,0.0038001454792489712,0.0004749029456803666
"[0.07, 0.56)",108,0.08695652173913043,96,12,0.1111111111111111,0.5156823598789404,0.01942172733748452,0.002401168640926956
"[0.56, inf)",303,0.24396135265700483,235,68,0.22442244224422442,-0.32368137283284315,0.028308285549580096,0.003523169033487008
Special,0,0.0,0,0,0.0,0.0,0.0,0.0
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0
,1242,1.0,1027,215,0.17310789049919484,,0.05153015836631358,0.0063992406200943305
