Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS
"(-inf, -13.50)",73,0.05877616747181964,55,18,0.2465753424657534,-0.44679775446458914,0.01347849841483947,0.0016709366984585953
"[-13.50, -8.17)",107,0.0861513687600644,100,7,0.06542056074766354,1.0955008551318826,0.07100252592917904,0.00845653587619078
"[-8.17, -4.17)",161,0.12962962962962962,141,20,0.12422360248447205,0.389268435023282,0.017232847772254152,0.0021406077074816593
"[-4.17, -1.50)",213,0.17149758454106281,184,29,0.13615023474178403,0.2838807458216164,0.012569923923361969,0.0015659856763022874
"[-1.50, 5.83)",590,0.4750402576489533,476,114,0.19322033898305085,-0.13453977596397082,0.008980082960788933,0.0011216645311752996
"[5.83, inf)",98,0.07890499194847021,71,27,0.2755102040816326,-0.5969161707639088,0.033694722277128525,0.004150403608683293
Special,0,0.0,0,0,0.0,0.0,0.0,0.0
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0
,1242,1.0,1027,215,0.17310789049919484,,0.15695860127755207,0.019106134098291913
