Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS
"(-inf, 2793.50)",993,0.7995169082125604,821,172,0.1732124874118832,-0.0007305491619200577,4.2680574211510924e-07,5.3350716578006536e-08
"[2793.50, 5488.56)",84,0.06763285024154589,78,6,0.07142857142857142,1.0011901756606414,0.048099569228088515,0.005773278047582054
"[5488.56, 15089.93)",100,0.08051529790660225,85,15,0.15,0.17084187358721104,0.0022205845755091397,0.0002772360008663163
"[15089.93, inf)",65,0.05233494363929147,43,22,0.3384615384615385,-0.8936015194656488,0.05402362574827085,0.006536874256566532
Special,0,0.0,0,0,0.0,0.0,0.0,0.0
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0
,1242,1.0,1027,215,0.17310789049919484,,0.10434420635761062,0.01258744165573148
