Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS
"(-inf, 6204.50)",971,0.7818035426731079,803,168,0.17301750772399588,0.0006315527426075107,3.1176490090441304e-07,3.8970612052132e-08
"[6204.50, 14566.21)",99,0.07971014492753623,91,8,0.08080808080808081,0.8676587830361187,0.04459618001710519,0.005405988725368783
"[14566.21, 38018.08)",109,0.08776167471819646,93,16,0.14678899082568808,0.19625158911257934,0.003166796096139672,0.0003952154820004985
"[38018.08, inf)",63,0.050724637681159424,40,23,0.36507936507936506,-1.0103739436161088,0.06873407308284489,0.008243994167337875
Special,0,0.0,0,0,0.0,0.0,0.0,0.0
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0
,1242,1.0,1027,215,0.17310789049919484,,0.11649736096099066,0.01404523734531921
