Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS
"(-inf, 1.63)",76,0.061191626409017714,65,11,0.14473684210526316,0.21273281529637122,0.002580097730412275,0.00032190544858485843
"[1.63, 2.24)",190,0.1529790660225443,154,36,0.18947368421052632,-0.11032551784337619,0.0019296535400517157,0.00024108443772677401
"[2.24, 2.46)",101,0.08132045088566828,72,29,0.2871287128712871,-0.6543888927713141,0.04238909595936735,0.005206073958131673
"[2.46, 4.22)",586,0.4718196457326892,485,101,0.17235494880546076,0.0052691922953282955,1.3077228223273693e-05,1.6346516368114915e-06
"[4.22, 5.15)",128,0.10305958132045089,106,22,0.171875,0.008637458952855948,7.667135955978134e-06,9.583890152848424e-07
"[5.15, inf)",161,0.12962962962962962,145,16,0.09937888198757763,0.6403858383798977,0.04275812782878482,0.005255271084753141
Special,0,0.0,0,0,0.0,0.0,0.0,0.0
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0
,1242,1.0,1027,215,0.17310789049919484,,0.08967771942279541,0.011026927969848544
