Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS
"(-inf, 0.07)",193,0.15539452495974235,154,39,0.20207253886010362,-0.19036822551691257,0.005985945018291822,0.0007471153215772141
"[0.07, 0.36)",713,0.5740740740740741,601,112,0.1570827489481066,0.11633688143921783,0.007476899003663578,0.0009340856778549955
"[0.36, 0.39)",73,0.05877616747181964,68,5,0.0684931506849315,1.046310610941111,0.04494579445563477,0.005375202408193662
"[0.39, 0.42)",63,0.050724637681159424,57,6,0.09523809523809523,0.6875326168056,0.018972107670553292,0.0023258811831292454
"[0.42, inf)",200,0.1610305958132045,147,53,0.265,-0.5436185085742811,0.056197260373254856,0.006939418478165347
Special,0,0.0,0,0,0.0,0.0,0.0,0.0
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0
,1242,1.0,1027,215,0.17310789049919484,,0.13357800652139834,0.016321703068920463
