Variable,Bin,total,good,bad,good_rate,bad_rate,WoE,IV_component,IV
loan_shortfall,"(-0.001, 1.5]",929,825,104,0.8880516675047883,0.11194833141878544,0.5571937359569908,0.23744981047545832,2.38775105243505e-09
loan_shortfall,"(1.5, 138123.0]",80,2,78,0.024999999687500003,0.9749999878125002,0.5571937359569908,-0.23744980808770727,2.38775105243505e-09
