Variable,Bin,total,good,bad,good_rate,bad_rate,WoE,IV_component,IV
sum_amount_growth_3m_vs_6m,"(-1.001, -0.614]",83,62,21,0.7469879428073742,0.2530120451444332,-0.4311813843483369,0.017426128637399393,-0.03980715624148384
sum_amount_growth_3m_vs_6m,"(-0.614, -0.464]",82,43,39,0.5243902375074362,0.47560975029744207,-1.416144968380248,0.22982694569983092,-0.03980715624148384
sum_amount_growth_3m_vs_6m,"(-0.464, -0.355]",50,40,10,0.7999999840000004,0.1999999960000001,-1.416144968380248,0.009314638284901252,-0.03980715624148384
sum_amount_growth_3m_vs_6m,"(-0.355, -0.239]",52,40,12,0.7692307544378701,0.23076922633136104,-1.416144968380248,0.024876670818958748,-0.03980715624148384
sum_amount_growth_3m_vs_6m,"(-0.239, -0.0238]",65,46,19,0.7076922968047339,0.292307687810651,-1.416144968380248,0.06906945603035203,-0.03980715624148384
sum_amount_growth_3m_vs_6m,"(-0.0238, 0.0]",677,596,81,0.8803545038694911,0.119645494653404,-1.416144968380248,-0.39032099571292617,-0.03980715624148384
