Variable,Bin,total,good,bad,good_rate,bad_rate,WoE,IV_component,IV
cv_amount_7d,"(-0.001, 0.0257]",645,512,133,0.7937984483817079,0.20620155006790458,-0.1658222600308777,0.01851638148484059,0.14025594295763147
cv_amount_7d,"(0.0257, 0.237]",53,50,3,0.9433962086151659,0.056603772516909956,1.2995685881348396,0.05714979661878684,0.14025594295763147
cv_amount_7d,"(0.237, 0.381]",50,41,9,0.8199999836000004,0.17999999640000008,0.0025494342169462584,3.2182608514257963e-07,0.14025594295763147
cv_amount_7d,"(0.381, 0.554]",82,73,9,0.8902438915823916,0.10975609622248664,0.5794279668356915,0.0224935728544077,0.14025594295763147
cv_amount_7d,"(0.554, 0.728]",54,50,4,0.9259259087791499,0.07407407270233199,1.0119016815447544,0.03893946441370752,0.14025594295763147
cv_amount_7d,"(0.728, 0.953]",66,52,14,0.7878787759412307,0.21212120890725442,-0.20160871089127547,0.002831635623967902,0.14025594295763147
cv_amount_7d,"(0.953, 2.449]",59,49,10,0.8305084604998566,0.16949152255099115,0.07543587902913516,0.00032477013583577464,0.14025594295763147
