Variable,Bin,total,good,bad,good_rate,bad_rate,WoE,IV_component,IV
loan_repay_days,"(-38.333999999999996, -5.5]",87,86,1,0.9885057357643019,0.01149425274144537,2.9403769253837635,0.2896148389952095,-1.1862833991684725
loan_repay_days,"(-5.5, -3.25]",62,58,4,0.9354838558792927,0.06451612799167536,2.9403769253837635,0.14159381832317064,-1.1862833991684725
loan_repay_days,"(-3.25, -2.167]",51,51,0,0.9999999803921573,0.0,11.02954771001054,0.6801776693232888,-1.1862833991684725
loan_repay_days,"(-2.167, -1.75]",73,72,1,0.9863013563520362,0.013698629949333838,11.02954771001054,0.8996489171183513,-1.1862833991684725
loan_repay_days,"(-1.75, 0.5]",414,412,2,0.9951690797218138,0.004830917862727251,11.02954771001054,5.373564802445357,-1.1862833991684725
loan_repay_days,"(0.5, 2.5]",82,80,2,0.9756097441998812,0.02439024360499703,11.02954771001054,0.9457415433212029,-1.1862833991684725
loan_repay_days,"(2.5, 10.25]",73,68,5,0.9315068365547009,0.06849314974666919,11.02954771001054,0.603894008289789,-1.1862833991684725
loan_repay_days,"(10.25, 1661.0]",167,0,167,0.0,0.9999999940119761,11.02954771001054,-10.120518996984842,-1.1862833991684725
