Variable,Bin,total,good,bad,good_rate,bad_rate,WoE,IV_component,IV
txn_density_6m,"(-0.001, 0.0758]",56,44,12,0.7857142716836738,0.21428571045918376,-0.21451139080512094,0.002730668344227135,-0.009131792532383096
txn_density_6m,"(0.0758, 0.334]",159,102,57,0.6415094299276136,0.3584905637830782,-0.9318715433789567,0.17691529779031806,-0.009131792532383096
txn_density_6m,"(0.334, 0.91]",206,158,48,0.7669902875388821,0.233009707606749,-0.9318715433789567,0.0677324003994175,-0.009131792532383096
txn_density_6m,"(0.91, 3.653]",313,266,47,0.8498402528759097,0.1501597439292021,-0.9318715433789567,-0.05908321008630621,-0.009131792532383096
txn_density_6m,"(3.653, 4.85]",60,60,0,0.9999999833333336,0.0,-0.9318715433789567,-0.06760857622143752,-0.009131792532383096
txn_density_6m,"(4.85, 93.5]",215,197,18,0.9162790655056787,0.08372092984315847,-0.9318715433789567,-0.12981837275860206,-0.009131792532383096
