Variable,Bin,total,good,bad,good_rate,bad_rate,WoE,IV_component,IV
mean_abs_z_overall,"(-0.001, 0.748]",447,372,75,0.8322147632388932,0.1677852345239704,0.0876075335273313,0.003305494542606718,-0.009933984242515764
mean_abs_z_overall,"(0.748, 0.765]",72,65,7,0.9027777652391977,0.09722222087191361,0.7146658405125956,0.02868368626868843,-0.009933984242515764
mean_abs_z_overall,"(0.765, 0.817]",251,195,56,0.7768924271836956,0.22310756883224075,0.7146658405125956,-0.05138467899890784,-0.009933984242515764
mean_abs_z_overall,"(0.817, 0.833]",53,37,16,0.6981131943752228,0.3018867867568531,0.7146658405125956,-0.03085359890449781,-0.009933984242515764
mean_abs_z_overall,"(0.833, 0.871]",101,94,7,0.9306930600921479,0.06930693000686208,1.0835694277246115,0.08148692058190678,-0.009933984242515764
mean_abs_z_overall,"(0.871, 1.0]",85,64,21,0.7529411676124569,0.2470588206228374,1.0835694277246115,-0.041171807732312035,-0.009933984242515764
