Variable,Bin,total,good,bad,good_rate,bad_rate,WoE,IV_component,IV
loan_repayment_rate,"(-0.001, 98.0]",82,0,82,0.0,0.9999999878048782,-13.01822533216697,5.865354238309545,-5.5787204189527984e-08
loan_repayment_rate,"(98.0, 300.0]",927,827,100,0.8921251338812026,0.10787486504004869,-13.01822533216697,-5.86535429409675,-5.5787204189527984e-08
